Wafer_ID,Lot_Num,Wafer_Num,Date,Ox_Chamber,Ox_Type,Ox_Temp,Ox_ppm,Ox_Pressure,Ox_Time,Ox_Thickness,photo_soft_Chamber,resist_uniformity,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1_rpm,spin2_rpm,spin3_rpm,PR_amount,temp_softbake,time_softbake,litho_Chamber,CD,UV_type,Resolution,Energy_Exposure,Etching_Chamber,Etch_Drop_10_20,Etch_Drop_20_30,Etch_Drop_30_40,Etch_Total_Drop,Temp_Etching,Source_Power,Selectivity,Ion_Chamber,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,Ion_Energy,Ion_Temp,Furnace_Temp,RTA_Temp,Target,Error_type
NOLSM32513596,21,33,2025-01-06,1,dry,888.44,32.83,0.31,32,714.36,3,0.487,18.577,15.331,20.066,206.271,89.883,506.322,4124.079,5154.987,5.161,94.588,29.951,1,54.158,G,537.63,111.148,3,2079.0,2223.0,1185.0,5487.0,71.505,51.018,1.101,3,1.85e+16,2200000000000000.0,27458226884.0,3.02e+17,6e+17,32299.69,106.339,938,160,141,none
NOLSM32513597,21,34,2025-01-06,1,dry,887.49,31.81,0.23,32,715.51,3,0.598,20.605,15.009,20.064,206.276,90.023,506.273,4126.801,5158.469,5.055,93.755,29.945,1,42.655,G,542.178,110.136,1,2068.0,2245.0,1189.0,5502.0,71.684,51.939,1.069,1,1.56e+16,43900000000000.0,109000000000000.0,3.01e+17,6e+17,32299.863,106.541,932,160,60,none
NOLSM32513598,21,35,2025-01-06,1,dry,883.7,39.48,0.15,32,713.08,3,0.797,11.194,14.997,20.047,205.627,89.792,505.696,4111.906,5140.116,5.205,94.157,29.944,1,48.866,G,546.742,111.027,2,2050.0,2230.0,1143.0,5423.0,71.225,53.234,1.079,2,1.68e+16,1.43e+16,98100000000000.0,3.01e+17,6e+17,32300.733,105.457,937,158,120,none
NOLSM32513599,21,36,2025-01-06,1,dry,885.35,32.89,0.22,32,714.36,3,1.15,15.496,15.197,19.803,206.15,89.901,506.119,4122.325,5152.841,5.016,93.019,30.156,1,31.712,G,544.684,108.864,3,2045.0,2169.0,1327.0,5541.0,71.502,50.626,1.192,3,1.43e+16,1.07e+17,5.71e+17,2.99e+17,6e+17,32302.115,105.475,922,158,69,none
NOLSM32513600,21,37,2025-01-06,1,dry,877.66,38.12,0.33,31,710.04,3,1.585,12.427,14.886,20.053,203.793,90.118,503.766,4072.841,5091.042,4.922,93.412,30.011,2,39.646,G,547.338,109.894,1,2063.0,2220.0,1234.0,5517.0,70.925,52.105,0.828,1,1.68e+16,1.64e+17,7.77e+17,3e+17,6e+17,32302.208,104.214,929,156,99,none
NOLSM32513601,21,38,2025-01-06,1,dry,877.91,40.06,0.19,32,710.55,3,1.17,19.741,15.039,19.87,204.263,89.823,504.421,4088.423,5110.583,5.099,93.322,29.91,2,34.54,G,543.427,109.486,2,2087.0,2221.0,1191.0,5499.0,71.041,50.661,1.018,2,1.46e+16,2270000000000000.0,5.92e+16,3e+17,6e+17,32297.785,104.762,927,157,108,none
NOLSM32513602,21,39,2025-01-06,1,dry,879.83,35.64,0.19,31,711.75,3,1.23,16.053,14.959,20.004,204.646,89.953,504.551,4089.804,5112.081,5.012,93.185,29.833,2,36.818,G,545.639,109.143,3,2043.0,2167.0,1206.0,5416.0,71.042,50.741,1.214,3,1.43e+16,1.12e+17,5.2e+17,2.99e+17,6e+17,32301.434,104.523,924,157,129,none
NOLSM32513603,21,40,2025-01-06,1,dry,886.31,28.52,0.45,34,710.16,3,1.814,17.564,15.134,19.894,203.134,89.989,503.136,4062.772,5078.666,4.902,93.101,29.831,2,32.189,G,542.063,109.263,1,2081.0,2266.0,1175.0,5522.0,70.914,51.201,0.94,1,1.03e+16,1.03e+17,5.83e+17,3e+17,6e+17,32300.658,104.337,923,156,57,none
NOLSM32513604,21,41,2025-01-06,1,dry,877.18,34.54,0.29,33,710.19,3,1.852,16.574,15.049,19.951,195.487,90.056,503.61,4071.022,5088.876,5.096,93.153,30.237,2,40.271,G,544.571,109.381,2,2048.0,2208.0,1241.0,5497.0,71.185,51.177,0.928,2,1.78e+16,1.35e+17,3.21e+16,3e+17,6e+17,32302.065,104.564,924,157,54,none
NOLSM32513605,21,42,2025-01-06,1,dry,888.89,35.04,0.19,32,709.75,3,1.704,16.253,15.131,19.934,196.444,90.006,504.003,4080.53,5100.508,5.144,93.134,29.97,2,30.759,G,540.585,109.112,3,2089.0,2235.0,1260.0,5584.0,71.033,51.823,0.95,3,4870000000000000.0,1.45e+16,2.92e+17,3.02e+17,6e+17,32297.076,104.765,923,157,48,none
NOLSM32513606,21,43,2025-01-06,1,dry,886.3,32.53,0.19,32,710.48,3,1.124,16.224,15.18,19.958,196.741,90.072,503.342,4066.083,5082.601,5.101,93.579,30.017,2,37.121,G,539.07,109.855,1,2076.0,2227.0,1190.0,5493.0,70.9,51.512,1.154,1,1.17e+16,1.16e+17,9.43e+16,3.02e+17,6e+17,32299.781,104.431,929,157,69,none
NOLSM32513607,21,44,2025-01-06,1,dry,888.26,37.85,0.12,32,711.11,3,1.483,16.988,14.985,20.107,197.649,89.883,503.851,4080.536,5100.805,5.071,92.569,29.966,2,30.28,G,470.531,108.592,2,2068.0,2183.0,1242.0,5493.0,71.186,51.52,0.892,2,7560000000000000.0,2.93e+16,894000000000000.0,2.99e+17,6e+17,32300.013,104.693,918,157,66,none
NOLSM32513608,21,45,2025-01-06,1,dry,872.3,22.05,0.09,32,708.9,3,1.051,16.418,14.909,20.019,198.25,90.023,502.379,4049.754,5062.172,4.97,92.574,30.169,2,29.35,G,473.177,108.765,3,2073.16,2231.0,1160.0,5464.16,70.771,50.944,1.088,3,1.54e+16,1.36e+17,1.89e+17,3e+17,6e+17,32299.354,103.766,921,156,75,none
NOLSM32513609,21,46,2025-01-06,1,dry,873.75,22.07,0.2,31,710.19,3,0.865,16.742,15.195,19.784,197.205,89.872,502.94,4055.664,5069.79,5.113,92.747,30.059,3,30.446,G,479.056,108.859,1,2055.0,2262.0,1210.0,5527.0,71.138,51.42,1.204,1,5270000000000000.0,4.07e+16,1.09e+17,3e+17,6e+17,32302.193,104.145,921,156,36,none
NOLSM32513610,21,47,2025-01-06,1,dry,889.57,21.94,0.2,32,709.85,3,1.418,16.302,15.112,20.077,197.884,89.883,502.145,4045.804,5057.241,5.094,92.811,30.215,3,30.487,G,472.194,108.912,2,2056.0,2251.0,1173.0,5480.0,70.944,51.446,1.08,2,6880000000000000.0,5.42e+16,6.58e+16,3e+17,6e+17,32305.392,103.606,921,156,63,none
NOLSM32513611,21,48,2025-01-06,1,dry,889.15,22.13,0.22,30,709.72,3,1.943,16.541,15.046,19.999,197.237,89.933,502.301,4045.442,5056.845,4.994,92.414,29.878,3,31.041,G,473.638,108.658,3,2049.0,2221.0,1220.0,5490.0,70.765,51.613,0.941,3,3490000000000000.0,1.4e+17,2.96e+16,2.99e+17,6e+17,32299.664,103.916,920,156,48,none
NOLSM32513612,21,49,2025-01-06,1,dry,873.76,22.21,0.27,28,709.95,3,1.209,17.48,15.044,19.912,197.705,90.112,501.988,4037.622,5046.881,5.043,92.17,30.097,3,22.216,G,482.191,108.363,1,2045.0,2235.0,1135.0,5415.0,70.926,51.649,0.983,1,1.51e+16,5.46e+16,1.32e+17,2.99e+17,6e+17,32300.51,103.688,916,155,144,none
NOLSM32513613,21,50,2025-01-06,1,dry,881.56,22.28,0.18,31,709.9,3,0.597,16.118,15.01,19.957,197.98,90.1,502.119,4041.866,5052.732,5.085,92.821,30.159,3,26.596,G,469.821,108.682,2,2076.0,2179.0,1233.0,5488.0,70.878,51.54,1.216,2,4240000000000000.0,2150000000000000.0,2270000000000.0,3e+17,6e+17,32299.205,103.453,919,155,159,none
NOLSM32513614,21,51,2025-01-06,1,dry,874.03,22.25,0.17,30,709.85,3,0.818,18.864,15.188,19.81,199.066,89.922,502.723,4052.348,5065.65,5.019,92.475,30.128,3,30.343,G,480.791,108.345,3,2055.0,2245.0,1151.0,5451.0,71.049,51.369,1.253,3,5950000000000000.0,1.55e+17,1.04e+18,3.01e+17,6e+17,32298.252,103.845,918,155,96,none
NOLSM32513615,21,52,2025-01-06,1,dry,874.38,22.26,0.07,27,710.07,3,1.698,18.908,14.759,19.829,198.264,89.95,502.315,4044.068,5055.051,4.892,92.664,30.116,3,32.005,G,471.555,108.643,1,2065.476667,2215.0,1236.0,5516.476667,70.958,51.218,1.04,1,1.14e+16,509000000000000.0,6020000000000000.0,3e+17,6e+17,32299.111,103.379,920,155,57,none
NOLSM32513616,21,53,2025-01-06,1,dry,888.02,22.02,0.14,27,710.99,3,2.034,13.85,14.992,19.75,198.89,90.0,502.891,4058.842,5073.614,4.97,92.596,30.033,3,25.038,G,469.426,108.573,2,2080.0,2124.0,1300.0,5504.0,71.077,51.43,1.233,2,1.59e+16,1.22e+17,4.11e+17,3e+17,6e+17,32301.7,103.608,918,155,126,none
NOLSM32513617,21,54,2025-01-06,1,dry,882.89,22.08,0.25,27,710.73,3,1.685,18.896,14.89,19.954,201.998,90.077,501.954,4041.285,5051.314,5.26,92.847,30.011,3,34.196,G,472.355,109.162,3,2085.0,2259.0,1165.0,5509.0,71.033,51.326,1.089,3,6790000000000000.0,1.53e+16,6890000000000000.0,3.01e+17,6e+17,32202.731,103.267,924,155,117,none
NOLSM32513618,1,1,2025-01-06,1,wet,1139.04,32.83,0.27,62,699.47,1,1.862,13.918,15.057,20.043,198.828,89.963,504.52,4082.677,5184.873,5.03,90.874,30.272,1,30.978,H,516.56,109.868,3,2080.0,2070.0,1355.0,5505.0,70.946,50.864,1.025,3,1e+16,1.35e+17,3.47e+17,3e+17,6e+17,31574.473,102.961,885,154,96,none
NOLSM32513619,1,2,2025-01-06,1,wet,1218.15,31.98,0.22,137,696.89,1,0.999,14.757,15.286,19.821,198.788,89.819,492.167,3960.715,5065.123,5.083,92.432,29.818,2,29.668,H,501.851,107.116,2,2023.0,2083.0,1257.0,5363.0,69.478,52.228,1.036,2,9710000000000000.0,1.39e+17,3.84e+17,3.02e+17,6e+17,31580.334,104.154,919,154,102,none
NOLSM32513620,1,3,2025-01-06,1,dry,1062.61,39.55,0.34,128,705.61,1,1.397,19.096,14.996,20.028,202.012,90.115,499.974,3981.736,4873.406,5.17,92.017,30.008,3,28.179,I,506.651,110.615,1,2071.0,2323.0,910.0,5304.0,70.907,51.602,1.06,1,1.76e+16,8.78e+16,6.01e+17,2.99e+17,6e+17,32162.57,100.564,916,155,95,none
NOLSM32513621,1,4,2025-01-06,1,dry,1114.69,32.83,0.28,90,710.74,2,0.925,16.262,15.146,19.876,199.453,90.109,505.264,3922.343,5131.902,5.081,91.901,30.045,1,31.639,I,537.531,107.181,1,2109.0,2000.0,1372.0,5481.0,70.284,51.33,1.137,1,1.15e+16,9.78e+16,6.65e+16,2.99e+17,6e+17,32874.865,101.747,911,156,117,none
NOLSM32513622,1,5,2025-01-06,1,wet,989.27,38.06,0.17,98,716.93,2,0.923,14.085,14.964,20.006,204.804,89.978,501.058,4124.239,5108.431,5.111,91.246,30.134,2,32.055,I,560.897,108.084,2,2053.0,2069.0,1179.0,5301.0,71.401,52.085,1.107,2,9770000000000000.0,1.22e+17,2.5e+17,3.01e+17,6e+17,30985.739,106.482,872,155,143,none
NOLSM32513623,1,6,2025-01-06,1,wet,979.16,39.91,0.25,132,698.59,2,1.383,11.926,15.122,20.114,201.732,89.992,500.696,4001.296,5030.89,4.945,91.707,29.959,3,50.961,H,500.831,106.934,3,2063.0,2321.0,964.0,5348.0,71.648,51.945,1.171,3,1.18e+16,9.34e+16,4.46e+17,3e+17,6e+17,31997.316,103.517,924,149,49,none
NOLSM32513624,1,7,2025-01-06,1,dry,1135.99,35.61,0.18,74,709.66,3,1.932,16.651,15.009,20.055,205.597,90.099,505.304,4054.437,4965.201,5.137,92.102,29.962,2,24.801,I,516.861,108.69,2,2021.0,2290.0,1238.0,5549.0,71.315,51.405,0.986,2,1.45e+16,8.04e+16,3.24e+17,3e+17,6e+17,31463.995,100.011,882,154,97,none
NOLSM32513625,1,8,2025-01-06,1,wet,1096.26,28.71,0.31,291,696.41,3,1.256,12.332,14.767,20.011,202.59,89.957,501.929,3957.076,5075.356,5.131,92.297,30.05,3,33.812,G,492.144,106.135,1,2084.0,2132.0,1205.0,5421.0,70.966,51.162,0.984,1,1.29e+16,9.88e+16,2.29e+17,3.02e+17,6e+17,31776.126,104.36,885,153,92,none
NOLSM32513626,1,9,2025-01-06,2,dry,1042.13,34.49,0.28,61,712.89,1,0.504,13.523,15.0,19.981,202.378,89.886,498.416,4088.066,5099.851,5.066,92.363,29.859,1,61.999,H,506.122,108.915,1,2063.0,2229.0,1131.0,5423.0,71.732,51.311,1.057,1,1.71e+16,1.37e+17,1.27e+18,3e+17,6e+17,31692.512,104.495,906,156,86,none
NOLSM32513627,1,10,2025-01-06,2,wet,1104.64,34.9,0.25,117,725.77,1,0.774,11.519,15.067,20.004,200.908,89.96,499.072,4025.474,5049.862,5.001,91.509,30.239,2,41.406,H,499.436,109.651,2,2060.0,2040.0,1137.0,5237.0,69.926,50.935,1.016,2,8350000000000000.0,2.65e+16,4.67e+17,3.01e+17,6e+17,32927.574,106.618,898,158,102,none
NOLSM32513628,1,11,2025-01-06,2,dry,1077.53,32.7,0.31,87,689.1,1,0.963,18.681,15.064,20.037,201.927,89.866,500.312,4036.797,5087.192,4.813,92.321,30.027,3,54.836,G,525.294,107.589,3,2021.0,2274.0,1170.0,5465.0,70.708,51.262,1.163,3,1.74e+16,2.39e+16,9.6e+17,2.99e+17,6e+17,31691.486,105.402,891,156,72,none
NOLSM32513629,1,12,2025-01-06,2,wet,1113.79,37.94,0.23,80,708.72,2,2.117,12.145,15.053,19.999,200.596,90.078,501.458,4014.058,4947.469,4.863,93.775,30.058,1,31.244,G,488.658,111.047,3,2066.0,2287.0,815.0,5168.0,71.061,51.028,0.991,3,1.37e+16,8.91e+16,7.44e+17,3e+17,6e+17,31201.033,105.389,906,153,215,Loc
NOLSM32513630,1,13,2025-01-06,2,dry,1193.99,33.63,0.28,149,716.13,2,0.658,15.321,15.084,20.136,198.82,89.977,501.781,3985.825,5137.677,5.066,91.757,30.125,2,23.749,H,478.442,107.155,2,2073.0,2058.0,1181.0,5312.0,69.901,51.078,1.073,2,1.38e+16,1.22e+17,7.8e+17,3.03e+17,6e+17,31655.399,104.638,898,151,89,none
NOLSM32513631,1,14,2025-01-06,2,dry,1097.99,29.22,0.24,149,703.68,2,1.059,18.233,14.8,19.922,197.596,89.788,503.017,4047.513,4947.41,5.07,94.36,30.012,3,27.357,G,516.742,110.277,1,2059.0,2190.0,1119.0,5368.0,72.588,50.234,0.988,1,1.26e+16,1.11e+17,6e+17,3.03e+17,6e+17,30953.945,104.277,897,152,104,none
NOLSM32513632,1,15,2025-01-06,2,dry,1013.72,49.8,0.22,101,721.0,3,0.729,15.842,15.124,19.97,194.206,90.016,501.042,3955.489,4983.633,4.872,92.516,30.019,1,16.439,H,529.122,110.005,1,2111.0,2014.0,1063.0,5188.0,71.704,52.508,1.07,1,7250000000000000.0,9.58e+16,2.29e+17,3.01e+17,6e+17,31211.55,102.633,899,151,116,none
NOLSM32513633,1,16,2025-01-06,2,dry,1102.48,32.31,0.22,112,703.69,3,2.181,16.069,15.073,20.097,199.753,89.969,503.13,4062.932,4931.348,5.014,94.048,30.023,2,43.489,H,472.577,110.485,2,2068.0,2174.0,1043.0,5285.0,71.353,51.186,0.852,2,9520000000000000.0,4.84e+16,9.96e+17,2.99e+17,6e+17,31603.568,105.908,910,156,124,none
NOLSM32513634,1,17,2025-01-06,2,dry,1100.71,32.61,0.25,101,702.31,3,1.695,13.714,14.957,19.994,198.676,89.955,499.015,4071.719,5053.244,5.158,93.326,30.031,3,41.712,I,561.831,107.448,3,2038.0,2086.0,1328.0,5452.0,71.291,50.325,1.059,3,1.29e+16,5.54e+16,5.8e+17,3e+17,6e+17,31197.871,103.424,910,155,71,none
NOLSM32513635,1,18,2025-01-06,3,wet,996.05,36.51,0.09,148,707.04,1,1.839,13.794,14.892,20.029,198.573,89.808,501.199,3985.834,4979.441,4.971,90.077,29.91,1,30.424,I,523.765,108.657,3,2071.0,2026.0,1190.0,5287.0,70.228,50.823,1.222,3,8410000000000000.0,1.66e+17,9.85e+17,3e+17,6e+17,31359.522,103.049,894,156,83,none
NOLSM32513636,1,19,2025-01-06,3,wet,1017.33,35.45,0.03,157,719.59,1,2.029,13.375,14.996,20.082,202.696,90.044,499.411,3978.703,4940.702,4.936,91.498,30.139,2,61.588,H,514.348,106.302,2,2033.0,2250.0,1191.0,5474.0,69.822,51.485,1.221,2,1.3e+16,1e+17,7.4e+17,3.02e+17,6e+17,32409.362,106.203,899,154,95,none
NOLSM32513637,1,20,2025-01-06,3,dry,1037.43,36.85,0.15,147,709.77,1,2.049,15.46,14.875,19.989,202.188,90.186,501.084,4056.076,4958.958,4.947,90.782,30.005,3,47.617,H,533.928,109.911,1,2091.0,2007.0,1445.0,5543.0,71.59,51.06,1.169,1,1.23e+16,9.3e+16,2.59e+17,3.03e+17,6e+17,32922.766,104.953,923,152,92,none
NOLSM32513638,1,21,2025-01-06,3,dry,1000.08,25.55,0.23,56,715.64,2,1.124,16.119,15.026,20.142,199.729,90.063,503.049,4029.1,4990.275,4.887,90.299,29.968,1,28.607,I,499.295,109.371,1,2053.0,2168.0,851.0,5072.0,71.137,50.8,0.918,1,1.42e+16,1.87e+16,2.19e+17,3.01e+17,6e+17,30786.812,101.332,920,154,255,Edge-Loc
NOLSM32513639,1,22,2025-01-06,3,dry,1080.02,42.24,0.14,84,699.02,2,1.524,14.602,14.973,19.964,202.907,90.077,498.252,3971.368,5038.854,5.119,91.148,30.044,2,38.426,G,537.4,107.921,2,2070.0,2101.0,1168.0,5339.0,69.613,51.068,1.023,2,9740000000000000.0,1.41e+17,3.6e+17,3e+17,6e+17,30857.218,101.91,897,154,99,none
NOLSM32513640,1,23,2025-01-06,3,dry,1068.48,31.59,0.15,117,708.29,2,1.477,16.82,15.034,20.063,198.129,90.156,499.802,4035.425,5098.65,4.962,90.556,30.036,3,52.733,I,532.329,109.463,3,2033.0,2129.0,1103.0,5265.0,72.529,50.693,0.825,3,1.26e+16,3.11e+16,7.9e+17,3.02e+17,6e+17,32295.607,100.867,884,155,117,none
NOLSM32513641,1,24,2025-01-06,3,dry,1067.36,37.13,0.15,137,704.14,3,1.124,17.766,14.981,20.139,200.614,90.039,501.4,3952.708,5052.219,5.018,90.43,30.013,1,37.689,H,514.967,108.119,3,2027.0,2138.0,1168.0,5333.0,71.851,50.958,1.15,3,5210000000000000.0,4.09e+16,6.66e+17,3.01e+17,6e+17,31614.218,104.475,917,155,130,none
NOLSM32513642,1,25,2025-01-06,3,wet,1035.33,35.36,0.32,125,715.4,3,1.529,20.181,14.932,19.868,200.619,89.921,500.357,3972.347,5047.831,4.963,90.926,29.99,2,27.594,G,494.345,111.192,2,2056.0,2209.0,1079.0,5344.0,71.072,51.475,0.941,2,1.77e+16,1.31e+17,9.92e+17,3.01e+17,6e+17,30534.817,100.636,915,156,69,none
NOLSM32513643,1,26,2025-01-06,3,dry,1104.02,38.98,0.26,204,696.87,3,1.266,17.596,14.976,20.012,198.791,90.0,504.496,4017.207,5018.68,5.056,90.503,30.043,3,49.101,G,533.009,106.261,1,2073.0,1966.0,1461.0,5500.0,71.686,50.36,0.889,1,2.05e+16,1.43e+17,5e+17,3e+17,6e+17,32268.887,102.871,898,159,90,none
NOLSM32513644,1,27,2025-01-06,1,wet,956.19,33.48,0.13,144,713.38,1,1.175,19.731,15.079,20.138,198.977,89.764,503.808,4072.994,5016.355,4.931,88.894,29.966,1,40.7,G,518.913,109.552,1,2049.0,2079.0,1223.0,5351.0,69.774,51.176,1.16,1,1.01e+16,2.13e+16,7.53e+17,3.02e+17,6e+17,31093.005,101.774,903,156,146,none
NOLSM32513645,21,1,2025-01-06,3,dry,872.51,22.24,0.2,223,713.03,1,1.014,17.037,15.076,20.036,204.626,89.946,504.734,4094.149,5117.425,5.204,93.565,30.023,2,47.918,G,548.397,110.526,2,2042.0,2150.0,1286.0,5478.0,71.402,51.77,1.148,2,1.96e+16,1.65e+17,2.11e+17,3e+17,6e+17,32302.252,104.599,934,157,120,none
NOLSM32513646,21,2,2025-01-06,3,dry,872.06,22.3,0.31,226,716.15,1,1.082,16.707,14.815,20.078,204.241,90.144,504.165,4084.668,5105.948,5.182,93.597,29.85,3,37.453,G,541.761,109.906,3,2060.0,2237.0,1191.0,5488.0,71.808,52.199,1.133,3,1.31e+16,1.3e+17,6.3e+17,3.01e+17,6e+17,32301.845,105.285,933,158,111,none
NOLSM32513647,21,3,2025-01-06,3,dry,871.73,22.14,0.05,226,715.19,2,0.928,16.853,14.953,19.842,204.415,90.12,504.573,4091.255,5113.952,5.086,93.609,29.952,1,45.018,G,542.737,110.077,3,2069.0,2189.0,1274.0,5532.0,71.474,51.98,1.06,3,2.13e+16,1.54e+17,1020000000000.0,3.01e+17,6e+17,32300.095,105.116,931,157,54,none
NOLSM32513648,21,4,2025-01-06,3,dry,871.67,22.26,0.21,224,713.7,2,1.011,16.823,14.732,19.984,204.215,90.125,504.083,4084.304,5105.289,4.992,93.334,29.931,2,39.838,G,547.546,109.911,2,2054.0,2265.0,1173.0,5492.0,71.262,52.014,1.17,2,1.35e+16,1.07e+17,1.03e+16,2.99e+17,6e+17,32300.069,105.201,928,158,114,none
NOLSM32513649,21,5,2025-01-06,3,dry,872.1,22.16,0.28,223,712.7,2,1.037,16.134,14.907,20.047,204.277,89.986,504.411,4084.809,5105.775,5.204,94.546,30.093,3,45.461,G,531.949,111.263,1,2067.0,2183.0,1179.0,5429.0,71.274,52.355,0.959,1,5850000000000000.0,3.49e+16,2.28e+16,2.98e+17,6e+17,32299.305,105.411,938,158,117,none
NOLSM32513650,21,6,2025-01-06,3,dry,872.03,22.1,0.28,225,714.53,3,0.411,16.59,15.199,19.859,206.281,90.003,505.99,4124.243,5155.066,5.376,94.476,29.97,1,54.218,G,537.722,111.107,1,2079.0,2223.0,1185.0,5487.0,71.501,52.51,1.04,1,1.85e+16,2200000000000000.0,27458226884.0,3.02e+17,6e+17,32299.376,106.387,938,160,141,none
NOLSM32513651,21,7,2025-01-06,3,dry,871.95,22.13,0.31,226,715.39,3,0.494,16.71,14.98,20.099,206.295,89.906,506.406,4126.754,5158.739,5.287,93.669,30.071,2,42.732,G,542.223,110.444,2,2068.0,2245.0,1189.0,5502.0,71.577,52.55,1.11,2,1.56e+16,43900000000000.0,109000000000000.0,3.01e+17,6e+17,32299.937,106.527,932,160,60,none
NOLSM32513652,21,8,2025-01-06,3,dry,871.58,22.32,0.28,224,713.07,3,0.94,17.684,15.015,20.011,205.523,90.045,505.526,4112.085,5140.11,5.247,94.432,30.05,3,48.699,G,546.505,111.107,3,2050.0,2230.0,1143.0,5423.0,71.232,52.119,1.082,3,1.68e+16,1.43e+16,98100000000000.0,3.01e+17,6e+17,32300.825,105.654,937,158,120,none
NOLSM32513653,21,9,2025-01-06,1,dry,872.24,22.37,0.15,225,714.15,1,0.844,16.044,15.063,19.903,206.155,89.912,506.127,4122.417,5152.75,4.999,93.086,29.964,1,31.493,G,544.815,108.879,3,2045.0,2169.0,1327.0,5541.0,71.485,52.269,0.973,3,1.43e+16,1.07e+17,5.71e+17,2.99e+17,6e+17,32302.186,105.444,922,158,69,none
NOLSM32513654,21,10,2025-01-06,1,dry,872.11,22.16,0.07,220,710.16,1,1.09,15.883,15.137,19.984,203.656,90.149,503.622,4072.863,5090.964,5.192,93.517,29.861,2,39.295,G,547.31,109.864,2,2063.0,2220.0,1234.0,5517.0,71.027,51.926,1.007,2,1.68e+16,1.64e+17,7.77e+17,3e+17,6e+17,32302.341,104.206,929,156,99,none
NOLSM32513655,21,11,2025-01-06,1,dry,872.14,22.19,0.19,221,710.53,1,0.696,16.191,15.174,19.872,204.374,90.042,504.51,4088.441,5110.463,5.008,93.327,29.866,3,34.558,G,543.273,109.488,1,2087.0,2221.0,1191.0,5499.0,70.936,51.964,1.106,1,1.46e+16,2270000000000000.0,5.92e+16,3e+17,6e+17,32297.751,104.728,927,157,108,none
NOLSM32513656,21,12,2025-01-06,1,dry,871.8,22.15,0.19,222,711.74,2,1.068,16.699,14.818,19.94,204.611,90.0,504.599,4089.613,5112.053,5.02,93.002,29.912,1,36.96,G,545.802,109.278,1,2043.0,2167.0,1206.0,5416.0,71.049,51.935,1.04,1,1.43e+16,1.12e+17,5.2e+17,2.99e+17,6e+17,32301.43,104.609,924,157,129,none
NOLSM32513657,21,13,2025-01-06,1,dry,871.63,22.16,0.22,220,709.97,2,0.349,16.096,15.122,19.994,203.097,89.913,503.19,4062.988,5078.66,5.188,92.998,30.047,3,32.337,G,542.108,109.253,3,2081.0,2266.0,1175.0,5522.0,71.0,51.608,1.004,3,1.03e+16,1.03e+17,5.83e+17,3e+17,6e+17,32300.589,104.195,923,156,57,none
NOLSM32513658,21,14,2025-01-06,1,dry,871.47,22.19,0.2,220,710.11,3,1.026,17.048,15.03,19.997,203.527,90.121,503.45,4071.148,5089.137,5.014,93.231,29.898,1,40.309,G,544.66,109.419,3,2048.0,2208.0,1241.0,5497.0,71.258,51.863,1.174,3,1.78e+16,1.35e+17,3.21e+16,3e+17,6e+17,32302.028,104.522,924,157,54,none
NOLSM32513659,21,15,2025-01-06,1,dry,871.69,22.03,0.2,220,709.95,3,0.886,16.102,14.857,19.842,204.017,89.835,503.963,4080.483,5100.425,5.091,93.103,29.836,2,30.764,G,540.682,109.233,2,2089.0,2235.0,1260.0,5584.0,71.097,52.002,1.016,2,4870000000000000.0,1.45e+16,2.92e+17,3.02e+17,6e+17,32296.896,104.8,923,157,48,none
NOLSM32513660,21,16,2025-01-06,1,dry,871.0,22.21,0.23,221,710.53,3,0.632,16.184,14.902,20.195,203.211,89.97,503.215,4066.199,5082.718,5.208,93.667,30.035,3,36.83,G,539.38,109.903,1,2076.0,2227.0,1190.0,5493.0,71.162,51.895,0.952,1,1.17e+16,1.16e+17,9.43e+16,3.02e+17,6e+17,32299.681,104.188,929,157,69,none
NOLSM32513661,21,17,2025-01-06,2,dry,871.88,21.95,0.35,221,711.11,1,0.852,16.87,15.016,19.952,203.996,89.903,504.149,4080.659,5100.771,5.005,92.578,29.945,1,30.281,G,554.064,108.454,1,2068.0,2183.0,1242.0,5493.0,71.238,51.905,1.051,1,7560000000000000.0,2.93e+16,894000000000000.0,2.99e+17,6e+17,32300.1,104.774,918,157,66,none
NOLSM32513662,21,18,2025-01-06,2,dry,871.8,22.11,0.19,219,709.13,1,0.975,16.394,14.946,19.971,202.472,90.022,502.562,4049.787,5062.114,5.047,92.681,30.093,2,29.364,G,548.511,108.884,2,2075.0,2231.0,1160.0,5466.0,71.009,51.49,1.362,2,1.54e+16,1.36e+17,1.89e+17,3e+17,6e+17,32299.164,103.609,921,156,75,none
NOLSM32513663,21,19,2025-01-06,2,dry,871.67,22.07,0.33,221,710.11,1,0.605,16.758,14.954,20.04,202.841,89.925,502.767,4055.686,5069.625,5.109,92.705,29.95,3,30.526,G,544.391,108.89,3,2055.0,2262.0,1210.0,5527.0,71.185,51.467,0.862,3,5270000000000000.0,4.07e+16,1.09e+17,3e+17,6e+17,32302.151,104.201,921,156,36,none
